SYSTEM," ""1"""," ""SYSTEM"""," ""System Start"""," """"",,,
AWT-EventQueue-0," ""10370"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:2#getWidth:12"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10371"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:2#getWidth:12"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10372"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10373"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10374"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.standard.ToolButton:2"," fIcon""",,
AWT-EventQueue-0," ""10375"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ToolButton:2#getMinimumSize:12"," target=CH.ifa.draw.util.PaletteIcon:2#getHeight:12""",,
AWT-EventQueue-0," ""10376"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10377"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10378"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteIcon:2"," fSize""",,
AWT-EventQueue-0," ""10379"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:2#getHeight:12"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10380"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:2#getHeight:12"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10381"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10382"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10383"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ToolButton:2#getMinimumSize:12"," result=java.awt.Dimension (id=784)""",,
AWT-EventQueue-0," ""10384"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ToolButton:2#getMinimumSize:12"," value=java.awt.Dimension (id=784)""",,
AWT-EventQueue-0," ""10385"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10386"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10387"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," d=java.awt.Dimension (id=784)""",,
AWT-EventQueue-0," ""10388"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10389"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fVerticalLayout""",,
AWT-EventQueue-0," ""10390"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10391"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10392"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10393"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fGap""",,
AWT-EventQueue-0," ""10394"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10395"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10396"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=m",type=java.awt.Component (id=723),value=<?>,"index=4>"""
AWT-EventQueue-0," ""10397"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=d",type=java.awt.Dimension (id=169),value=<?>,"index=5>"""
AWT-EventQueue-0," ""10398"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10399"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," i=2""",,
AWT-EventQueue-0," ""10400"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10401"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," m=CH.ifa.draw.standard.ToolButton:3""",,
AWT-EventQueue-0," ""10402"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10403"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10404"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," target=CH.ifa.draw.standard.ToolButton:3#getMinimumSize:13""",,
AWT-EventQueue-0," ""10405"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10406"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10407"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.standard.ToolButton:3"," fIcon""",,
AWT-EventQueue-0," ""10408"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ToolButton:3#getMinimumSize:13"," target=CH.ifa.draw.util.PaletteIcon:3#getWidth:13""",,
AWT-EventQueue-0," ""10409"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10410"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10411"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteIcon:3"," fSize""",,
AWT-EventQueue-0," ""10412"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:3#getWidth:13"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10413"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:3#getWidth:13"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10414"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10415"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10416"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.standard.ToolButton:3"," fIcon""",,
AWT-EventQueue-0," ""10417"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ToolButton:3#getMinimumSize:13"," target=CH.ifa.draw.util.PaletteIcon:3#getHeight:13""",,
AWT-EventQueue-0," ""10418"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10419"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10420"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteIcon:3"," fSize""",,
AWT-EventQueue-0," ""10421"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:3#getHeight:13"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10422"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:3#getHeight:13"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10423"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10424"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10425"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ToolButton:3#getMinimumSize:13"," result=java.awt.Dimension (id=785)""",,
AWT-EventQueue-0," ""10426"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ToolButton:3#getMinimumSize:13"," value=java.awt.Dimension (id=785)""",,
AWT-EventQueue-0," ""10427"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10428"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10429"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," d=java.awt.Dimension (id=785)""",,
AWT-EventQueue-0," ""10430"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10431"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fVerticalLayout""",,
AWT-EventQueue-0," ""10432"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10433"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10434"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10435"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fGap""",,
AWT-EventQueue-0," ""10436"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10437"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10438"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=m",type=java.awt.Component (id=723),value=<?>,"index=4>"""
AWT-EventQueue-0," ""10439"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=d",type=java.awt.Dimension (id=169),value=<?>,"index=5>"""
AWT-EventQueue-0," ""10440"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10441"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," i=3""",,
AWT-EventQueue-0," ""10442"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10443"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," m=CH.ifa.draw.standard.ToolButton:4""",,
AWT-EventQueue-0," ""10444"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10445"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10446"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," target=CH.ifa.draw.standard.ToolButton:4#getMinimumSize:14""",,
AWT-EventQueue-0," ""10447"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10448"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10449"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.standard.ToolButton:4"," fIcon""",,
AWT-EventQueue-0," ""10450"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ToolButton:4#getMinimumSize:14"," target=CH.ifa.draw.util.PaletteIcon:4#getWidth:14""",,
AWT-EventQueue-0," ""10451"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10452"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10453"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteIcon:4"," fSize""",,
AWT-EventQueue-0," ""10454"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:4#getWidth:14"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10455"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:4#getWidth:14"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10456"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10457"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10458"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.standard.ToolButton:4"," fIcon""",,
AWT-EventQueue-0," ""10459"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ToolButton:4#getMinimumSize:14"," target=CH.ifa.draw.util.PaletteIcon:4#getHeight:14""",,
AWT-EventQueue-0," ""10460"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10461"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10462"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteIcon:4"," fSize""",,
AWT-EventQueue-0," ""10463"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:4#getHeight:14"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10464"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:4#getHeight:14"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10465"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10466"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10467"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ToolButton:4#getMinimumSize:14"," result=java.awt.Dimension (id=786)""",,
AWT-EventQueue-0," ""10468"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ToolButton:4#getMinimumSize:14"," value=java.awt.Dimension (id=786)""",,
AWT-EventQueue-0," ""10469"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10470"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10471"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," d=java.awt.Dimension (id=786)""",,
AWT-EventQueue-0," ""10472"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10473"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fVerticalLayout""",,
AWT-EventQueue-0," ""10474"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10475"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10476"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10477"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fGap""",,
AWT-EventQueue-0," ""10478"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10479"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10480"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=m",type=java.awt.Component (id=723),value=<?>,"index=4>"""
AWT-EventQueue-0," ""10481"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=d",type=java.awt.Dimension (id=169),value=<?>,"index=5>"""
AWT-EventQueue-0," ""10482"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10483"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," i=4""",,
AWT-EventQueue-0," ""10484"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10485"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," m=CH.ifa.draw.standard.ToolButton:5""",,
AWT-EventQueue-0," ""10486"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10487"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10488"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," target=CH.ifa.draw.standard.ToolButton:5#getMinimumSize:15""",,
AWT-EventQueue-0," ""10489"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10490"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10491"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.standard.ToolButton:5"," fIcon""",,
AWT-EventQueue-0," ""10492"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ToolButton:5#getMinimumSize:15"," target=CH.ifa.draw.util.PaletteIcon:5#getWidth:15""",,
AWT-EventQueue-0," ""10493"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10494"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10495"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteIcon:5"," fSize""",,
AWT-EventQueue-0," ""10496"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:5#getWidth:15"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10497"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:5#getWidth:15"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10498"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10499"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10500"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.standard.ToolButton:5"," fIcon""",,
AWT-EventQueue-0," ""10501"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ToolButton:5#getMinimumSize:15"," target=CH.ifa.draw.util.PaletteIcon:5#getHeight:15""",,
AWT-EventQueue-0," ""10502"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
AWT-EventQueue-0," ""10503"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10504"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteIcon:5"," fSize""",,
AWT-EventQueue-0," ""10505"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteIcon:5#getHeight:15"," result=24 (Integer)""",,
AWT-EventQueue-0," ""10506"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteIcon:5#getHeight:15"," value=24 (Integer)""",,
AWT-EventQueue-0," ""10507"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10508"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10509"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ToolButton:5#getMinimumSize:15"," result=java.awt.Dimension (id=787)""",,
AWT-EventQueue-0," ""10510"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ToolButton:5#getMinimumSize:15"," value=java.awt.Dimension (id=787)""",,
AWT-EventQueue-0," ""10511"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10512"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10513"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," d=java.awt.Dimension (id=787)""",,
AWT-EventQueue-0," ""10514"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10515"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fVerticalLayout""",,
AWT-EventQueue-0," ""10516"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10517"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10518"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10519"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fGap""",,
AWT-EventQueue-0," ""10520"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10521"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10522"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=m",type=java.awt.Component (id=723),value=<?>,"index=4>"""
AWT-EventQueue-0," ""10523"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=d",type=java.awt.Dimension (id=169),value=<?>,"index=5>"""
AWT-EventQueue-0," ""10524"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10525"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2 <name=i",type=int (id=7),value=<?>,"index=3>"""
AWT-EventQueue-0," ""10526"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10527"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," insets=java.awt.Insets (id=788)""",,
AWT-EventQueue-0," ""10528"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10529"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10530"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fBorder""",,
AWT-EventQueue-0," ""10531"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10532"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10533"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.PaletteLayout:1"," fBorder""",,
AWT-EventQueue-0," ""10534"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10535"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," result=java.awt.Dimension (id=781)""",,
AWT-EventQueue-0," ""10536"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteLayout:1#minimumLayoutSize:2"," value=java.awt.Dimension (id=781)""",,
AWT-EventQueue-0," ""10537"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
AWT-EventQueue-0," ""10538"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
AWT-EventQueue-0," ""10539"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.PaletteLayout:1#preferredLayoutSize:2"," result=java.awt.Dimension (id=781)""",,
AWT-EventQueue-0," ""10540"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.PaletteLayout:1#preferredLayoutSize:2"," value=java.awt.Dimension (id=781)""",,
AWT-EventQueue-0," ""10541"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Container;.preferredSize()"," value=<void>""",,
AWT-EventQueue-0," ""10542"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Container;.getPreferredSize()"," value=<void>""",,
AWT-EventQueue-0," ""10543"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/BorderLayout;.layoutContainer(Ljava/awt/Container;)"," value=<void>""",,
AWT-EventQueue-0," ""10544"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Container;.layout()"," value=<void>""",,
AWT-EventQueue-0," ""10545"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Container;.doLayout()"," value=<void>""",,
AWT-EventQueue-0," ""10546"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Container;.validateTree()"," value=<void>""",,
AWT-EventQueue-0," ""10547"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Container;.validate()"," value=<void>""",,
AWT-EventQueue-0," ""10548"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Window;.dispatchEventImpl(Ljava/awt/AWTEvent;)"," value=<void>""",,
AWT-EventQueue-0," ""10549"""," ""SYSTEM"""," ""Method Exit"""," ""returner=Ljava/awt/Component;.dispatchEvent(Ljava/awt/AWTEvent;)"," value=<void>""",,
AWT-EventQueue-0," ""10550"""," ""SYSTEM"""," ""Method Call"""," ""caller=Ljava/awt/EventQueue;.dispatchEventImpl(Ljava/awt/AWTEvent;Ljava/lang/Object;)"," target=Ljava/awt/EventQueue;.dispatchEvent(Ljava/awt/AWTEvent;)""",,
AWT-EventQueue-0," ""10551"""," ""SYSTEM"""," ""Method Call"""," ""caller=Ljava/awt/EventQueue;.dispatchEvent(Ljava/awt/AWTEvent;)"," target=Ljava/awt/EventQueue;.dispatchEvent(Ljava/awt/AWTEvent;)""",,
AWT-EventQueue-0," ""10552"""," ""SYSTEM"""," ""Method Call"""," ""caller=Ljava/awt/EventQueue;.dispatchEvent(Ljava/awt/AWTEvent;)"," target=Ljava/security/ProtectionDomain$JavaSecurityAccessImpl;.doIntersectionPrivilege(Ljava/security/PrivilegedAction;Ljava/security/AccessControlContext;Ljava/security/AccessControlContext;)""",,
AWT-EventQueue-0," ""10553"""," ""SYSTEM"""," ""Method Call"""," ""caller=Ljava/security/ProtectionDomain$JavaSecurityAccessImpl;.doIntersectionPrivilege(Ljava/security/PrivilegedAction;Ljava/security/AccessControlContext;Ljava/security/AccessControlContext;)"," target=Ljava/security/AccessController;.doPrivileged(Ljava/security/PrivilegedAction;Ljava/security/AccessControlContext;)""",,
AWT-EventQueue-0," ""10554"""," ""SYSTEM"""," ""Method Call"""," ""caller=Ljava/security/AccessController;.doPrivileged(Ljava/security/PrivilegedAction;Ljava/security/AccessControlContext;)"," target=Ljava/awt/EventQueue$4;.run() <BRIDGE>""",,
AWT-EventQueue-0," ""10555"""," ""SYSTEM"""," ""Method Call"""," ""caller=Ljava/awt/EventQueue$4;.run() <BRIDGE>"," target=Ljava/awt/EventQueue$4;.run() <BRIDGE>""",,
AWT-EventQueue-0," ""10556"""," ""SYSTEM"""," ""Method Call"""," ""caller=Ljava/awt/EventQueue$4;.run() <BRIDGE>"," target=Ljava/security/ProtectionDomain$JavaSecurityAccessImpl;.doIntersectionPrivilege(Ljava/security/PrivilegedAction;Ljava/security/AccessControlContext;)""",,
