"main", "67", "ConcreteHouseBuilder.java:12", "Method Entered", ""
"main", "68", "ConcreteHouseBuilder.java:13", "Line Step", "file=ConcreteHouseBuilder.java, line=13"
"main", "69", "ConcreteHouseBuilder.java:13", "Field Read", "context=ConcreteHouseBuilder:1, house"
"main", "70", "ConcreteHouseBuilder.java:13", "Method Call", "caller=ConcreteHouseBuilder:1#buildStructure:1, target=House:1#setStructure:1"
"main", "71", "House.java:11", "Method Entered", ""
"main", "72", "House.java:11", "Variable Write", "context=House:1#setStructure:1, structure=""Concrete, mortar, brick, and reinforced steel"""
"main", "73", "House.java:12", "Line Step", "file=House.java, line=12"
"main", "74", "House.java:12", "Field Write", "context=House:1, structure=""Concrete, mortar, brick, and reinforced steel"""
"main", "75", "House.java:13", "Line Step", "file=House.java, line=13"
"main", "76", "House.java:13", "Method Exit", "returner=House:1#setStructure:1, value=<void>"
"main", "77", "ConcreteHouseBuilder.java:13", "Method Returned", ""
"main", "78", "ConcreteHouseBuilder.java:14", "Line Step", "file=ConcreteHouseBuilder.java, line=14"
"main", "79", "ConcreteHouseBuilder.java:15", "Line Step", "file=ConcreteHouseBuilder.java, line=15"
"main", "80", "ConcreteHouseBuilder.java:15", "Method Exit", "returner=ConcreteHouseBuilder:1#buildStructure:1, value=<void>"
"main", "81", "ConstructionEngineer.java:9", "Method Returned", ""
"main", "82", "ConstructionEngineer.java:10", "Line Step", "file=ConstructionEngineer.java, line=10"
"main", "83", "ConstructionEngineer.java:10", "Field Read", "context=ConstructionEngineer:1, houseBuilder"
"main", "84", "ConstructionEngineer.java:10", "Method Call", "caller=ConstructionEngineer:1#constructHouse:1, target=ConcreteHouseBuilder:1#buildRoof:1"
"main", "85", "ConcreteHouseBuilder.java:17", "Method Entered", ""
"main", "86", "ConcreteHouseBuilder.java:18", "Line Step", "file=ConcreteHouseBuilder.java, line=18"
"main", "87", "ConcreteHouseBuilder.java:18", "Field Read", "context=ConcreteHouseBuilder:1, house"
"main", "88", "ConcreteHouseBuilder.java:18", "Method Call", "caller=ConcreteHouseBuilder:1#buildRoof:1, target=House:1#setRoof:1"
"main", "89", "House.java:14", "Method Entered", ""
"main", "90", "House.java:14", "Variable Write", "context=House:1#setRoof:1, roof=""Concrete and reinforced steel"""
"main", "91", "House.java:15", "Line Step", "file=House.java, line=15"
"main", "92", "House.java:15", "Field Write", "context=House:1, roof=""Concrete and reinforced steel"""
"main", "93", "House.java:16", "Line Step", "file=House.java, line=16"
"main", "94", "House.java:16", "Method Exit", "returner=House:1#setRoof:1, value=<void>"
"main", "95", "ConcreteHouseBuilder.java:18", "Method Returned", ""
"main", "96", "ConcreteHouseBuilder.java:19", "Line Step", "file=ConcreteHouseBuilder.java, line=19"
"main", "97", "ConcreteHouseBuilder.java:20", "Line Step", "file=ConcreteHouseBuilder.java, line=20"
"main", "98", "ConcreteHouseBuilder.java:20", "Method Exit", "returner=ConcreteHouseBuilder:1#buildRoof:1, value=<void>"
"main", "99", "ConstructionEngineer.java:10", "Method Returned", ""
"main", "100", "ConstructionEngineer.java:11", "Line Step", "file=ConstructionEngineer.java, line=11"
"main", "101", "ConstructionEngineer.java:11", "Field Read", "context=ConstructionEngineer:1, houseBuilder"
"main", "102", "ConstructionEngineer.java:11", "Method Call", "caller=ConstructionEngineer:1#constructHouse:1, target=ConcreteHouseBuilder:1#paintHouse:1"
"main", "103", "ConcreteHouseBuilder.java:22", "Method Entered", ""
"main", "104", "ConcreteHouseBuilder.java:23", "Line Step", "file=ConcreteHouseBuilder.java, line=23"
"main", "105", "ConcreteHouseBuilder.java:23", "Field Read", "context=ConcreteHouseBuilder:1, house"
"main", "106", "ConcreteHouseBuilder.java:23", "Method Call", "caller=ConcreteHouseBuilder:1#paintHouse:1, target=House:1#setPainted:1"
"main", "107", "House.java:20", "Method Entered", ""
"main", "108", "House.java:20", "Variable Write", "context=House:1#setPainted:1, painted=true"
"main", "109", "House.java:21", "Line Step", "file=House.java, line=21"
"main", "110", "House.java:21", "Field Write", "context=House:1, painted=true"
"main", "111", "House.java:22", "Line Step", "file=House.java, line=22"
"main", "112", "House.java:22", "Method Exit", "returner=House:1#setPainted:1, value=<void>"
"main", "113", "ConcreteHouseBuilder.java:23", "Method Returned", ""
"main", "114", "ConcreteHouseBuilder.java:24", "Line Step", "file=ConcreteHouseBuilder.java, line=24"
"main", "115", "ConcreteHouseBuilder.java:25", "Line Step", "file=ConcreteHouseBuilder.java, line=25"
"main", "116", "ConcreteHouseBuilder.java:25", "Method Exit", "returner=ConcreteHouseBuilder:1#paintHouse:1, value=<void>"
"main", "117", "ConstructionEngineer.java:11", "Method Returned", ""
"main", "118", "ConstructionEngineer.java:12", "Line Step", "file=ConstructionEngineer.java, line=12"
"main", "119", "ConstructionEngineer.java:12", "Field Read", "context=ConstructionEngineer:1, houseBuilder"
"main", "120", "ConstructionEngineer.java:12", "Method Call", "caller=ConstructionEngineer:1#constructHouse:1, target=ConcreteHouseBuilder:1#furnishHouse:1"
"main", "121", "ConcreteHouseBuilder.java:27", "Method Entered", ""
"main", "122", "ConcreteHouseBuilder.java:28", "Line Step", "file=ConcreteHouseBuilder.java, line=28"
"main", "123", "ConcreteHouseBuilder.java:28", "Field Read", "context=ConcreteHouseBuilder:1, house"
"main", "124", "ConcreteHouseBuilder.java:28", "Method Call", "caller=ConcreteHouseBuilder:1#furnishHouse:1, target=House:1#setFurnished:1"
"main", "125", "House.java:17", "Method Entered", ""
"main", "126", "House.java:17", "Variable Write", "context=House:1#setFurnished:1, furnished=true"
"main", "127", "House.java:18", "Line Step", "file=House.java, line=18"
"main", "128", "House.java:18", "Field Write", "context=House:1, furnished=true"
"main", "129", "House.java:19", "Line Step", "file=House.java, line=19"
"main", "130", "House.java:19", "Method Exit", "returner=House:1#setFurnished:1, value=<void>"
"main", "131", "ConcreteHouseBuilder.java:28", "Method Returned", ""
"main", "132", "ConcreteHouseBuilder.java:29", "Line Step", "file=ConcreteHouseBuilder.java, line=29"
"main", "133", "ConcreteHouseBuilder.java:30", "Line Step", "file=ConcreteHouseBuilder.java, line=30"
"main", "134", "ConcreteHouseBuilder.java:30", "Method Exit", "returner=ConcreteHouseBuilder:1#furnishHouse:1, value=<void>"
"main", "135", "ConstructionEngineer.java:12", "Method Returned", ""
"main", "136", "ConstructionEngineer.java:13", "Line Step", "file=ConstructionEngineer.java, line=13"
"main", "137", "ConstructionEngineer.java:13", "Field Read", "context=ConstructionEngineer:1, houseBuilder"
"main", "138", "ConstructionEngineer.java:13", "Method Call", "caller=ConstructionEngineer:1#constructHouse:1, target=ConcreteHouseBuilder:1#getHouse:1"
"main", "139", "ConcreteHouseBuilder.java:31", "Method Entered", ""
"main", "140", "ConcreteHouseBuilder.java:32", "Line Step", "file=ConcreteHouseBuilder.java, line=32"
"main", "141", "ConcreteHouseBuilder.java:33", "Line Step", "file=ConcreteHouseBuilder.java, line=33"
"main", "142", "ConcreteHouseBuilder.java:33", "Field Read", "context=ConcreteHouseBuilder:1, house"
"main", "143", "ConcreteHouseBuilder.java:33", "Variable Write", "context=ConcreteHouseBuilder:1#getHouse:1, result=House:1"
"main", "144", "ConcreteHouseBuilder.java:33", "Method Exit", "returner=ConcreteHouseBuilder:1#getHouse:1, value=House:1"
"main", "145", "ConstructionEngineer.java:13", "Method Returned", ""
"main", "146", "ConstructionEngineer.java:13", "Line Step", "file=ConstructionEngineer.java, line=13"
"main", "147", "ConstructionEngineer.java:13", "Variable Write", "context=ConstructionEngineer:1#constructHouse:1, result=House:1"
"main", "148", "ConstructionEngineer.java:13", "Method Exit", "returner=ConstructionEngineer:1#constructHouse:1, value=House:1"
"main", "149", "ConstructionEngineerTest.java:7", "Method Returned", ""
"main", "150", "ConstructionEngineerTest.java:7", "Line Step", "file=ConstructionEngineerTest.java, line=7"
"main", "151", "ConstructionEngineerTest.java:7", "Variable Write", "context=ConstructionEngineerTest#main:1, houseA=House:1"
"main", "152", "ConstructionEngineerTest.java:8", "Line Step", "file=ConstructionEngineerTest.java, line=8"
"main", "153", "SYSTEM", "Method Call", "caller=ConstructionEngineerTest#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "154", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "155", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=House:1#toString:1"
"main", "156", "House.java:24", "Method Entered", ""
"main", "157", "House.java:25", "Line Step", "file=House.java, line=25"
"main", "158", "House.java:25", "Field Read", "context=House:1, foundation"
"main", "159", "House.java:25", "Field Read", "context=House:1, structure"
"main", "160", "House.java:25", "Field Read", "context=House:1, roof"
"main", "161", "House.java:25", "Field Read", "context=House:1, furnished"
"main", "162", "House.java:25", "Field Read", "context=House:1, painted"
"main", "163", "House.java:25", "Variable Write", "context=House:1#toString:1, result=""Foundation - Concrete, brick, and stone Structure - Concrete, mortar, brick, and reinforced steel Roof - Concrete and reinforced steel Is Furnished? true Is Painted? true"""
"main", "164", "House.java:25", "Method Exit", "returner=House:1#toString:1, value=""Foundation - Concrete, brick, and stone Structure - Concrete, mortar, brick, and reinforced steel Roof - Concrete and reinforced steel Is Furnished? true Is Painted? true"""
"main", "165", "ConstructionEngineerTest.java:8", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "166", "ConstructionEngineerTest.java:8", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "167", "SYSTEM", "Method Returned", ""
"main", "168", "ConstructionEngineerTest.java:8", "Line Step", "file=ConstructionEngineerTest.java, line=8"
"main", "169", "ConstructionEngineerTest.java:9", "Line Step", "file=ConstructionEngineerTest.java, line=9"
"main", "170", "SYSTEM", "Type Load", "class=PrefabricatedHouseBuilder"
"main", "171", "ConstructionEngineerTest.java:9", "New Object", "object=PrefabricatedHouseBuilder:1"
"main", "172", "ConstructionEngineerTest.java:9", "Method Call", "caller=ConstructionEngineerTest#main:1, target=PrefabricatedHouseBuilder:1#PrefabricatedHouseBuilder:1"
"main", "173", "PrefabricatedHouseBuilder.java:4", "Method Entered", ""
"main", "174", "PrefabricatedHouseBuilder.java:4", "Line Step", "file=PrefabricatedHouseBuilder.java, line=4"
"main", "175", "PrefabricatedHouseBuilder.java:5", "Line Step", "file=PrefabricatedHouseBuilder.java, line=5"
"main", "176", "PrefabricatedHouseBuilder.java:5", "New Object", "object=House:2"
"main", "177", "PrefabricatedHouseBuilder.java:5", "Method Call", "caller=PrefabricatedHouseBuilder:1#PrefabricatedHouseBuilder:1, target=House:2#House:2"
"main", "178", "House.java:2", "Method Entered", ""
"main", "179", "House.java:2", "Line Step", "file=House.java, line=2"
"main", "180", "House.java:2", "Method Exit", "returner=House:2#House:2, value=<void>"
"main", "181", "PrefabricatedHouseBuilder.java:5", "Method Returned", ""
"main", "182", "PrefabricatedHouseBuilder.java:5", "Line Step", "file=PrefabricatedHouseBuilder.java, line=5"
"main", "183", "PrefabricatedHouseBuilder.java:5", "Field Write", "context=PrefabricatedHouseBuilder:1, house=House:2"
"main", "184", "PrefabricatedHouseBuilder.java:6", "Line Step", "file=PrefabricatedHouseBuilder.java, line=6"
"main", "185", "PrefabricatedHouseBuilder.java:6", "Method Exit", "returner=PrefabricatedHouseBuilder:1#PrefabricatedHouseBuilder:1, value=<void>"
"main", "186", "ConstructionEngineerTest.java:9", "Method Returned", ""
"main", "187", "ConstructionEngineerTest.java:9", "Line Step", "file=ConstructionEngineerTest.java, line=9"
"main", "188", "ConstructionEngineerTest.java:9", "Variable Write", "context=ConstructionEngineerTest#main:1, prefabricatedHouseBuilder=PrefabricatedHouseBuilder:1"
"main", "189", "ConstructionEngineerTest.java:10", "Line Step", "file=ConstructionEngineerTest.java, line=10"
"main", "190", "ConstructionEngineerTest.java:10", "New Object", "object=ConstructionEngineer:2"
"main", "191", "ConstructionEngineerTest.java:10", "Method Call", "caller=ConstructionEngineerTest#main:1, target=ConstructionEngineer:2#ConstructionEngineer:2"
"main", "192", "ConstructionEngineer.java:4", "Method Entered", ""
"main", "193", "ConstructionEngineer.java:4", "Variable Write", "context=ConstructionEngineer:2#ConstructionEngineer:2, houseBuilder=PrefabricatedHouseBuilder:1"
"main", "194", "ConstructionEngineer.java:4", "Line Step", "file=ConstructionEngineer.java, line=4"
"main", "195", "ConstructionEngineer.java:5", "Line Step", "file=ConstructionEngineer.java, line=5"
"main", "196", "ConstructionEngineer.java:5", "Field Write", "context=ConstructionEngineer:2, houseBuilder=PrefabricatedHouseBuilder:1"
"main", "197", "ConstructionEngineer.java:6", "Line Step", "file=ConstructionEngineer.java, line=6"
"main", "198", "ConstructionEngineer.java:6", "Method Exit", "returner=ConstructionEngineer:2#ConstructionEngineer:2, value=<void>"
"main", "199", "ConstructionEngineerTest.java:10", "Method Returned", ""
"main", "200", "ConstructionEngineerTest.java:10", "Line Step", "file=ConstructionEngineerTest.java, line=10"
"main", "201", "ConstructionEngineerTest.java:10", "Variable Write", "context=ConstructionEngineerTest#main:1, engineerB=ConstructionEngineer:2"
"main", "202", "ConstructionEngineerTest.java:11", "Line Step", "file=ConstructionEngineerTest.java, line=11"
"main", "203", "ConstructionEngineerTest.java:11", "Method Call", "caller=ConstructionEngineerTest#main:1, target=ConstructionEngineer:2#constructHouse:2"
"main", "204", "ConstructionEngineer.java:7", "Method Entered", ""
"main", "205", "ConstructionEngineer.java:8", "Line Step", "file=ConstructionEngineer.java, line=8"
"main", "206", "ConstructionEngineer.java:8", "Field Read", "context=ConstructionEngineer:2, houseBuilder"
"main", "207", "ConstructionEngineer.java:8", "Method Call", "caller=ConstructionEngineer:2#constructHouse:2, target=PrefabricatedHouseBuilder:1#buildFoundation:1"
"main", "208", "PrefabricatedHouseBuilder.java:8", "Method Entered", ""
"main", "209", "PrefabricatedHouseBuilder.java:9", "Line Step", "file=PrefabricatedHouseBuilder.java, line=9"
"main", "210", "PrefabricatedHouseBuilder.java:9", "Field Read", "context=PrefabricatedHouseBuilder:1, house"
"main", "211", "PrefabricatedHouseBuilder.java:9", "Method Call", "caller=PrefabricatedHouseBuilder:1#buildFoundation:1, target=House:2#setFoundation:2"
"main", "212", "House.java:8", "Method Entered", ""
"main", "213", "House.java:8", "Variable Write", "context=House:2#setFoundation:2, foundation=""Wood, laminate, and PVC flooring"""
"main", "214", "House.java:9", "Line Step", "file=House.java, line=9"
"main", "215", "House.java:9", "Field Write", "context=House:2, foundation=""Wood, laminate, and PVC flooring"""
"main", "216", "House.java:10", "Line Step", "file=House.java, line=10"
"main", "217", "House.java:10", "Method Exit", "returner=House:2#setFoundation:2, value=<void>"
"main", "218", "PrefabricatedHouseBuilder.java:9", "Method Returned", ""
"main", "219", "PrefabricatedHouseBuilder.java:10", "Line Step", "file=PrefabricatedHouseBuilder.java, line=10"
"main", "220", "PrefabricatedHouseBuilder.java:11", "Line Step", "file=PrefabricatedHouseBuilder.java, line=11"
"main", "221", "PrefabricatedHouseBuilder.java:11", "Method Exit", "returner=PrefabricatedHouseBuilder:1#buildFoundation:1, value=<void>"
"main", "222", "ConstructionEngineer.java:8", "Method Returned", ""
"main", "223", "ConstructionEngineer.java:9", "Line Step", "file=ConstructionEngineer.java, line=9"
"main", "224", "ConstructionEngineer.java:9", "Field Read", "context=ConstructionEngineer:2, houseBuilder"
"main", "225", "ConstructionEngineer.java:9", "Method Call", "caller=ConstructionEngineer:2#constructHouse:2, target=PrefabricatedHouseBuilder:1#buildStructure:1"
"main", "226", "PrefabricatedHouseBuilder.java:13", "Method Entered", ""
"main", "227", "PrefabricatedHouseBuilder.java:14", "Line Step", "file=PrefabricatedHouseBuilder.java, line=14"
"main", "228", "PrefabricatedHouseBuilder.java:14", "Field Read", "context=PrefabricatedHouseBuilder:1, house"
"main", "229", "PrefabricatedHouseBuilder.java:14", "Method Call", "caller=PrefabricatedHouseBuilder:1#buildStructure:1, target=House:2#setStructure:2"
"main", "230", "House.java:11", "Method Entered", ""
"main", "231", "House.java:11", "Variable Write", "context=House:2#setStructure:2, structure=""Structural steels and wooden wall panels"""
"main", "232", "House.java:12", "Line Step", "file=House.java, line=12"
"main", "233", "House.java:12", "Field Write", "context=House:2, structure=""Structural steels and wooden wall panels"""
"main", "234", "House.java:13", "Line Step", "file=House.java, line=13"
"main", "235", "House.java:13", "Method Exit", "returner=House:2#setStructure:2, value=<void>"
"main", "236", "PrefabricatedHouseBuilder.java:14", "Method Returned", ""
"main", "237", "PrefabricatedHouseBuilder.java:15", "Line Step", "file=PrefabricatedHouseBuilder.java, line=15"
"main", "238", "PrefabricatedHouseBuilder.java:16", "Line Step", "file=PrefabricatedHouseBuilder.java, line=16"
"main", "239", "PrefabricatedHouseBuilder.java:16", "Method Exit", "returner=PrefabricatedHouseBuilder:1#buildStructure:1, value=<void>"
"main", "240", "ConstructionEngineer.java:9", "Method Returned", ""
"main", "241", "ConstructionEngineer.java:10", "Line Step", "file=ConstructionEngineer.java, line=10"
"main", "242", "ConstructionEngineer.java:10", "Field Read", "context=ConstructionEngineer:2, houseBuilder"
"main", "243", "ConstructionEngineer.java:10", "Method Call", "caller=ConstructionEngineer:2#constructHouse:2, target=PrefabricatedHouseBuilder:1#buildRoof:1"
"main", "244", "PrefabricatedHouseBuilder.java:18", "Method Entered", ""
"main", "245", "PrefabricatedHouseBuilder.java:19", "Line Step", "file=PrefabricatedHouseBuilder.java, line=19"
"main", "246", "PrefabricatedHouseBuilder.java:19", "Field Read", "context=PrefabricatedHouseBuilder:1, house"
"main", "247", "PrefabricatedHouseBuilder.java:19", "Method Call", "caller=PrefabricatedHouseBuilder:1#buildRoof:1, target=House:2#setRoof:2"
"main", "248", "House.java:14", "Method Entered", ""
"main", "249", "House.java:14", "Variable Write", "context=House:2#setRoof:2, roof=""Roofing sheets"""
"main", "250", "House.java:15", "Line Step", "file=House.java, line=15"
"main", "251", "House.java:15", "Field Write", "context=House:2, roof=""Roofing sheets"""
"main", "252", "House.java:16", "Line Step", "file=House.java, line=16"
"main", "253", "House.java:16", "Method Exit", "returner=House:2#setRoof:2, value=<void>"
"main", "254", "PrefabricatedHouseBuilder.java:19", "Method Returned", ""
"main", "255", "PrefabricatedHouseBuilder.java:20", "Line Step", "file=PrefabricatedHouseBuilder.java, line=20"
"main", "256", "PrefabricatedHouseBuilder.java:21", "Line Step", "file=PrefabricatedHouseBuilder.java, line=21"
"main", "257", "PrefabricatedHouseBuilder.java:21", "Method Exit", "returner=PrefabricatedHouseBuilder:1#buildRoof:1, value=<void>"
"main", "258", "ConstructionEngineer.java:10", "Method Returned", ""
"main", "259", "ConstructionEngineer.java:11", "Line Step", "file=ConstructionEngineer.java, line=11"
"main", "260", "ConstructionEngineer.java:11", "Field Read", "context=ConstructionEngineer:2, houseBuilder"
"main", "261", "ConstructionEngineer.java:11", "Method Call", "caller=ConstructionEngineer:2#constructHouse:2, target=PrefabricatedHouseBuilder:1#paintHouse:1"
"main", "262", "PrefabricatedHouseBuilder.java:23", "Method Entered", ""
"main", "263", "PrefabricatedHouseBuilder.java:24", "Line Step", "file=PrefabricatedHouseBuilder.java, line=24"
"main", "264", "PrefabricatedHouseBuilder.java:24", "Field Read", "context=PrefabricatedHouseBuilder:1, house"
"main", "265", "PrefabricatedHouseBuilder.java:24", "Method Call", "caller=PrefabricatedHouseBuilder:1#paintHouse:1, target=House:2#setPainted:2"
"main", "266", "House.java:20", "Method Entered", ""
"main", "267", "House.java:20", "Variable Write", "context=House:2#setPainted:2, painted=false"
"main", "268", "House.java:21", "Line Step", "file=House.java, line=21"
"main", "269", "House.java:21", "Field Write", "context=House:2, painted=false"
"main", "270", "House.java:22", "Line Step", "file=House.java, line=22"
"main", "271", "House.java:22", "Method Exit", "returner=House:2#setPainted:2, value=<void>"
"main", "272", "PrefabricatedHouseBuilder.java:24", "Method Returned", ""
"main", "273", "PrefabricatedHouseBuilder.java:25", "Line Step", "file=PrefabricatedHouseBuilder.java, line=25"
"main", "274", "PrefabricatedHouseBuilder.java:26", "Line Step", "file=PrefabricatedHouseBuilder.java, line=26"
"main", "275", "PrefabricatedHouseBuilder.java:26", "Method Exit", "returner=PrefabricatedHouseBuilder:1#paintHouse:1, value=<void>"
"main", "276", "ConstructionEngineer.java:11", "Method Returned", ""
"main", "277", "ConstructionEngineer.java:12", "Line Step", "file=ConstructionEngineer.java, line=12"
"main", "278", "ConstructionEngineer.java:12", "Field Read", "context=ConstructionEngineer:2, houseBuilder"
"main", "279", "ConstructionEngineer.java:12", "Method Call", "caller=ConstructionEngineer:2#constructHouse:2, target=PrefabricatedHouseBuilder:1#furnishHouse:1"
"main", "280", "PrefabricatedHouseBuilder.java:28", "Method Entered", ""
"main", "281", "PrefabricatedHouseBuilder.java:29", "Line Step", "file=PrefabricatedHouseBuilder.java, line=29"
"main", "282", "PrefabricatedHouseBuilder.java:29", "Field Read", "context=PrefabricatedHouseBuilder:1, house"
"main", "283", "PrefabricatedHouseBuilder.java:29", "Method Call", "caller=PrefabricatedHouseBuilder:1#furnishHouse:1, target=House:2#setFurnished:2"
"main", "284", "House.java:17", "Method Entered", ""
"main", "285", "House.java:17", "Variable Write", "context=House:2#setFurnished:2, furnished=true"
"main", "286", "House.java:18", "Line Step", "file=House.java, line=18"
