"main", "72", "Calculator_Strategy.java:8", "Method Call", "caller=Calculator_Strategy#main:1, target=Context:2#executeStrategy:2"
"main", "73", "Calculator_Strategy.java:23", "Method Entered", ""
"main", "74", "Calculator_Strategy.java:23", "Variable Write", "context=Context:2#executeStrategy:2, num1=10"
"main", "75", "Calculator_Strategy.java:23", "Variable Write", "context=Context:2#executeStrategy:2, num2=5"
"main", "76", "Calculator_Strategy.java:24", "Line Step", "file=Calculator_Strategy.java, line=24"
"main", "77", "Calculator_Strategy.java:24", "Field Read", "context=Context:2, strategy"
"main", "78", "Calculator_Strategy.java:24", "Method Call", "caller=Context:2#executeStrategy:2, target=OperationSubstract:1#doOperation:1"
"main", "79", "Calculator_Strategy.java:54", "Method Entered", ""
"main", "80", "Calculator_Strategy.java:54", "Variable Write", "context=OperationSubstract:1#doOperation:1, num1=10"
"main", "81", "Calculator_Strategy.java:54", "Variable Write", "context=OperationSubstract:1#doOperation:1, num2=5"
"main", "82", "Calculator_Strategy.java:55", "Line Step", "file=Calculator_Strategy.java, line=55"
"main", "83", "Calculator_Strategy.java:55", "Variable Write", "context=OperationSubstract:1#doOperation:1, result=5"
"main", "84", "Calculator_Strategy.java:55", "Method Exit", "returner=OperationSubstract:1#doOperation:1, value=5"
"main", "85", "Calculator_Strategy.java:24", "Method Returned", ""
"main", "86", "Calculator_Strategy.java:24", "Line Step", "file=Calculator_Strategy.java, line=24"
"main", "87", "Calculator_Strategy.java:24", "Variable Write", "context=Context:2#executeStrategy:2, result=5"
"main", "88", "Calculator_Strategy.java:24", "Method Exit", "returner=Context:2#executeStrategy:2, value=5"
"main", "89", "Calculator_Strategy.java:8", "Method Returned", ""
"main", "90", "Calculator_Strategy.java:8", "Line Step", "file=Calculator_Strategy.java, line=8"
"main", "91", "Calculator_Strategy.java:10", "Line Step", "file=Calculator_Strategy.java, line=10"
"main", "92", "SYSTEM", "Type Load", "class=OperationMultiply"
"main", "93", "Calculator_Strategy.java:10", "New Object", "object=OperationMultiply:1"
"main", "94", "Calculator_Strategy.java:10", "Method Call", "caller=Calculator_Strategy#main:1, target=OperationMultiply:1#OperationMultiply:1"
"main", "95", "Calculator_Strategy.java:44", "Method Entered", ""
"main", "96", "Calculator_Strategy.java:44", "Line Step", "file=Calculator_Strategy.java, line=44"
"main", "97", "Calculator_Strategy.java:44", "Method Exit", "returner=OperationMultiply:1#OperationMultiply:1, value=<void>"
"main", "98", "Calculator_Strategy.java:10", "Method Returned", ""
"main", "99", "Calculator_Strategy.java:10", "Line Step", "file=Calculator_Strategy.java, line=10"
"main", "100", "Calculator_Strategy.java:10", "New Object", "object=Context:3"
"main", "101", "Calculator_Strategy.java:10", "Method Call", "caller=Calculator_Strategy#main:1, target=Context:3#Context:3"
"main", "102", "Calculator_Strategy.java:19", "Method Entered", ""
"main", "103", "Calculator_Strategy.java:19", "Variable Write", "context=Context:3#Context:3, strategy=OperationMultiply:1"
"main", "104", "Calculator_Strategy.java:19", "Line Step", "file=Calculator_Strategy.java, line=19"
"main", "105", "Calculator_Strategy.java:20", "Line Step", "file=Calculator_Strategy.java, line=20"
"main", "106", "Calculator_Strategy.java:20", "Field Write", "context=Context:3, strategy=OperationMultiply:1"
"main", "107", "Calculator_Strategy.java:21", "Line Step", "file=Calculator_Strategy.java, line=21"
"main", "108", "Calculator_Strategy.java:21", "Method Exit", "returner=Context:3#Context:3, value=<void>"
"main", "109", "Calculator_Strategy.java:10", "Method Returned", ""
"main", "110", "Calculator_Strategy.java:10", "Line Step", "file=Calculator_Strategy.java, line=10"
"main", "111", "Calculator_Strategy.java:10", "Variable Write", "context=Calculator_Strategy#main:1, context=Context:3"
"main", "112", "Calculator_Strategy.java:11", "Line Step", "file=Calculator_Strategy.java, line=11"
"main", "113", "Calculator_Strategy.java:11", "Method Call", "caller=Calculator_Strategy#main:1, target=Context:3#executeStrategy:3"
"main", "114", "Calculator_Strategy.java:23", "Method Entered", ""
"main", "115", "Calculator_Strategy.java:23", "Variable Write", "context=Context:3#executeStrategy:3, num1=10"
"main", "116", "Calculator_Strategy.java:23", "Variable Write", "context=Context:3#executeStrategy:3, num2=5"
"main", "117", "Calculator_Strategy.java:24", "Line Step", "file=Calculator_Strategy.java, line=24"
"main", "118", "Calculator_Strategy.java:24", "Field Read", "context=Context:3, strategy"
"main", "119", "Calculator_Strategy.java:24", "Method Call", "caller=Context:3#executeStrategy:3, target=OperationMultiply:1#doOperation:1"
"main", "120", "Calculator_Strategy.java:46", "Method Entered", ""
"main", "121", "Calculator_Strategy.java:46", "Variable Write", "context=OperationMultiply:1#doOperation:1, num1=10"
"main", "122", "Calculator_Strategy.java:46", "Variable Write", "context=OperationMultiply:1#doOperation:1, num2=5"
"main", "123", "Calculator_Strategy.java:47", "Line Step", "file=Calculator_Strategy.java, line=47"
"main", "124", "Calculator_Strategy.java:47", "Variable Write", "context=OperationMultiply:1#doOperation:1, result=50"
"main", "125", "Calculator_Strategy.java:47", "Method Exit", "returner=OperationMultiply:1#doOperation:1, value=50"
"main", "126", "Calculator_Strategy.java:24", "Method Returned", ""
"main", "127", "Calculator_Strategy.java:24", "Line Step", "file=Calculator_Strategy.java, line=24"
"main", "128", "Calculator_Strategy.java:24", "Variable Write", "context=Context:3#executeStrategy:3, result=50"
"main", "129", "Calculator_Strategy.java:24", "Method Exit", "returner=Context:3#executeStrategy:3, value=50"
"main", "130", "Calculator_Strategy.java:11", "Method Returned", ""
"main", "131", "Calculator_Strategy.java:11", "Line Step", "file=Calculator_Strategy.java, line=11"
"main", "132", "Calculator_Strategy.java:12", "Line Step", "file=Calculator_Strategy.java, line=12"
"main", "133", "Calculator_Strategy.java:12", "Method Exit", "returner=Calculator_Strategy#main:1, value=<void>"
"main", "134", "Calculator_Strategy.java:4", "Method Returned", ""
"main", "135", "SYSTEM", "Thread End", ""
"SYSTEM", "136", "SYSTEM", "System End", ""
